id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
293,65-60,,182,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,SECTION III - DES TROUBLES APPORTES A L'ORDRE PUBLIC PAR LES MINISTRES DES CULTES ET LES AUTORITES RELIGIEUSES DANS L'EXERCICE DE LEUR MINISTERE,Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Tout écrit, en quelque forme que ce soit, dans lequel un ministre du culte ou une autorité religieuse, se sera ingéré de critiquer ou censurer,	soit	le Gouvernement, soit tout acte de l'autorité publique, emportera une peine d'emprisonnement de deux à cinq ans contre le ministre du culte ou l'autorité religieuse qui l'aura publié.",Pénal
294,65-60,,183,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,SECTION III - DES TROUBLES APPORTES A L'ORDRE PUBLIC PAR LES MINISTRES DES CULTES ET LES AUTORITES RELIGIEUSES DANS L'EXERCICE DE LEUR MINISTERE,Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Si l'écrit mentionné à l'article précèdent contient une provocation directe à la désobéissance aux lois ou autres actes de l'autorité publique, ou s'il tend à soulever ou armer une partie des citoyens contre les autres, le ministre du culte, ou l'autorité religieuse qui l'aura publié, sera puni d'un emprisonnement de cinq à dix ans.",Pénal
295,65-60,,184,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,SECTION III - DES TROUBLES APPORTES A L'ORDRE PUBLIC PAR LES MINISTRES DES CULTES ET LES AUTORITES RELIGIEUSES DANS L'EXERCICE DE LEUR MINISTERE,Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Lorsque la provocation contenue dans l'écrit aura été suivie d'une sédition ou révolte dont la nature donnera lieu contre l'un ou plusieurs des coupables à une peine plus forte que celle de l'emprisonnement de cinq à dix ans, cette peine, quelle qu'elle soit, sera appliquée au ministre du culte ou à l'autorité religieuse coupable de la provocation.",Pénal
296,65-60,,185,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"Toute attaque, toute résistance avec violence et voies de fait envers les officiers ministériels, les gardes forestiers, la force publique, les préposés à la perception des taxes et des contributions, les porteurs de contraintes, les préposés des douanes, les séquestres, les officiers ou agents de la police   administrative   ou judiciaire, agissant pour l'exécution des lois, des ordres ou ordonnances de l'autorité publique, des mandats de justice ou jugements, est qualifié délit de rébellion.",Pénal
297,65-60,,186,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"Si la rébellion a été commise par plus de trois personnes, les coupables seront	punis	d'un emprisonnement de deux à cinq ans.
Les coupables pourront en outre être privés des droits mentionnés en l'article 34 pendant cinq ans au moins et dix ans au plus.",Pénal
298,65-60,,187,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"Si la rébellion a été commise par moins de trois personnes, les coupables sont	punis	d'un emprisonnement de six mois à deux ans et d'une amende de 20.000 à 50.000 francs, ou de l'une de ces peines seulement.",Pénal
299,65-60,,188,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,Ceux qui seront trouvés porteur d'armes seront passibles du double des peines prévues aux articles 186 et 187.,Pénal
300,65-60,,189,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"En cas de rébellion avec bande ou attroupement, l'article 89 du présent Code sera applicable aux rebelles sans fonctions ni emplois dans la bande, qui se seront retirés	au	premier avertissement de l'autorité publique, ou même depuis, s'ils n'ont été saisis que hors du lieu de la rébellion et sans nouvelle résistance et sans armes.",Pénal
301,65-60,,190,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"Les auteurs des crimes et délits commis pendant le cours et à l'occasion d'une rébellion, seront punis des peines prononcées contre chacun de ces crimes, si elles sont plus fortes que celles de la rébellion.",Pénal
302,65-60,,191,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"Seront punies comme réunions de rebelles, celles qui auront été formées avec ou sans armes, et accompagnées de violences ou de menaces contre l'autorité administrative, les officiers et les agents de police, ou contre la force publique:
Par les ouvriers ou journaliers dans les ateliers publics ou manufactures;
Par les individus admis dans les hospices;
Par les prisonniers prévenus, accusés ou condamnés.",Pénal
303,65-60,,192,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"La peine appliquée pour rébellion à des prisonniers prévenus, accusés ou condamnés relativement à d'autres crimes ou délits, sera par eux subie, savoir:
Par ceux qui, à raison des crimes ou délits qui ont causé leur détention, sont ou seraient condamnés à une peine ni capitale ni perpétuelle, immédiatement après l'expiration de cette peine;
Et par les autres, immédiatement après l'arrêt ou jugement en dernier ressort qui les aura acquittés ou renvoyés absous du fait pour lequel ils étaient détenus.",Pénal
304,65-60,,193,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe premier - Rébellion,"Les chefs d'une rébellion et ceux qui l'auront provoquée pourront, en outre, être condamnés à l'interdiction de séjour pendant une durée de deux à dix ans et à la privation des droits mentionnés en l'article 34.",Pénal
305,65-60,,194,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe Il - Outrages et violences envers les dépositaires de l'autorité et de la force publique,"Lorsqu'un ou plusieurs magistrats de l'ordre administratif ou judiciaire, lorsqu'un ou plusieurs jurés auront reçu dans l'exercice de leurs fonctions ou à l'occasion de cet exercice quelque outrage par paroles, par écrit ou dessin non rendus publics, tendant, dans ces divers cas, à inculper leur honneur ou leur délicatesse, celui qui leur aura adressé cet outrage sera puni d'un emprisonnement d'un mois à deux ans.
Si l'outrage par paroles a eu lieu à l'audience d'une Cour ou d'un Tribunal, l'emprisonnement sera de deux à cinq ans.",Pénal
306,65-60,,195,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe Il - Outrages et violences envers les dépositaires de l'autorité et de la force publique,"L'outrage fait par gestes ou par menaces ou par envoi d'objets quelconques dans la même intention, et visant un magistrat ou un juré, dans l'exercice ou à l'occasion de l'exercice de ses fonctions, sera puni d'un mois à six mois d'emprisonnement; et si l'outrage a eu lieu à l'audience d'une Cour ou d'un Tribunal, il sera puni d'un emprisonnement d'un mois à deux ans.",Pénal
307,65-60,,196,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe Il - Outrages et violences envers les dépositaires de l'autorité et de la force publique,"L'outrage fait par paroles, gestes, menaces, écrits ou dessins non rendus publics ou encore par envoi d'objets quelconques dans la même intention, et visant tout officier ministériel ou agent dépositaire de la force publique ou tout citoyen chargé d'un ministère de service public, dans l'exercice ou à l'occasion de l'exercice de ses fonctions, sera puni d'un emprisonnement d'un mois à trois mois et d'une amende de 20.000 à 50.000 francs ou de l'une de ces deux peines seulement.",Pénal
308,65-60,,197,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION IV - RESISTANCE, DESOBEISSANCE ET AUTRES MANQUEMENTS ENVERS L'AUTORITE PUBLIQUE",Paragraphe Il - Outrages et violences envers les dépositaires de l'autorité et de la force publique,"L'outrage mentionné en l'article précédent, lorsqu'il aura été dirigé contre un commandant de la force publique, sera puni d'un emprisonnement d'un à six mois et pourra l'être aussi d'une amende de 20.000 à
50.000 francs.",Pénal
